drugbank_id,interactant_id,polypeptide_id,category,description
DB11828,BE0000530,P02768,function,enterobactin binding
DB11828,BE0000530,P02768,function,exogenous protein binding
DB11828,BE0000530,P02768,function,identical protein binding
DB11828,BE0000530,P02768,function,protein-folding chaperone binding
DB11828,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11828,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11828,BE0004879,P02763,component,collagen-containing extracellular matrix
DB11828,BE0004879,P02763,component,platelet alpha granule lumen
DB11828,BE0004879,P02763,component,specific granule lumen
DB11828,BE0004879,P02763,component,tertiary granule lumen
DB11828,BE0004879,P02763,process,positive regulation of interleukin-1 beta production
DB11828,BE0004879,P02763,process,positive regulation of interleukin-1 production
DB11828,BE0004879,P02763,process,positive regulation of tumor necrosis factor production
DB11828,BE0004879,P19652,component,azurophil granule lumen
DB11828,BE0004879,P19652,component,collagen-containing extracellular matrix
DB11828,BE0004879,P19652,component,extracellular region
DB11828,BE0004879,P19652,component,platelet alpha granule lumen
DB11828,BE0004879,P19652,component,specific granule lumen
DB11828,BE0004879,P19652,process,positive regulation of interleukin-1 beta production
DB11828,BE0004879,P19652,process,positive regulation of interleukin-1 production
DB11828,BE0004879,P19652,process,positive regulation of tumor necrosis factor production
DB11853,BE0000530,P02768,component,cytoplasm
DB11853,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11853,BE0000530,P02768,component,protein-containing complex
DB11853,BE0000530,P02768,function,enterobactin binding
DB11853,BE0000530,P02768,function,exogenous protein binding
DB11853,BE0000530,P02768,function,identical protein binding
DB11853,BE0000530,P02768,function,protein-folding chaperone binding
DB11853,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11853,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11853,BE0000925,P02763,component,collagen-containing extracellular matrix
DB11853,BE0000925,P02763,component,platelet alpha granule lumen
DB11853,BE0000925,P02763,component,specific granule lumen
DB11853,BE0000925,P02763,component,tertiary granule lumen
DB11853,BE0000925,P02763,process,positive regulation of interleukin-1 beta production
DB11853,BE0000925,P02763,process,positive regulation of interleukin-1 production
DB11853,BE0000925,P02763,process,positive regulation of tumor necrosis factor production
DB11855,BE0000530,P02768,component,cytoplasm
DB11855,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11855,BE0000530,P02768,component,protein-containing complex
DB11855,BE0000530,P02768,function,enterobactin binding
DB11855,BE0000530,P02768,function,exogenous protein binding
DB11855,BE0000530,P02768,function,identical protein binding
DB11855,BE0000530,P02768,function,protein-folding chaperone binding
DB11855,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11855,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11886,BE0010065,P02647,component,collagen-containing extracellular matrix
DB11886,BE0010065,P02647,component,low-density lipoprotein particle
DB11886,BE0010065,P02647,function,amyloid-beta binding
DB11886,BE0010065,P02647,function,cholesterol transfer activity
DB11886,BE0010065,P02647,function,heat shock protein binding
DB11886,BE0010065,P02647,function,protein homodimerization activity
DB11886,BE0010065,P02647,function,receptor ligand activity
DB11886,BE0010065,P02647,function,signaling receptor binding
DB11886,BE0010065,P02647,process,acylglycerol homeostasis
DB11886,BE0010065,P02647,process,cellular response to lipoprotein particle stimulus
DB11886,BE0010065,P02647,process,G protein-coupled receptor signaling pathway
DB11886,BE0010065,P02647,process,negative regulation of cytokine production involved in immune response
DB11886,BE0010065,P02647,process,negative regulation of interleukin-1 beta production
DB11886,BE0010065,P02647,process,positive regulation of cholesterol efflux
DB11886,BE0010065,P02647,process,positive regulation of cholesterol metabolic process
DB11886,BE0010065,P02647,process,positive regulation of CoA-transferase activity
DB11886,BE0010065,P02647,process,positive regulation of phagocytosis
DB11886,BE0010065,P02647,process,positive regulation of phospholipid efflux
DB11886,BE0010065,P02652,component,extracellular space
DB11886,BE0010065,P02652,function,cholesterol transfer activity
DB11886,BE0010065,P02652,function,enzyme binding
DB11886,BE0010065,P02652,function,heat shock protein binding
DB11886,BE0010065,P02652,function,receptor ligand activity
DB11886,BE0010065,P02652,function,signaling receptor binding
DB11886,BE0010065,P02652,process,animal organ regeneration
DB11886,BE0010065,P02652,process,cellular response to lipoprotein particle stimulus
DB11886,BE0010065,P02652,process,cholesterol transport
DB11886,BE0010065,P02652,process,negative regulation of cytokine production involved in immune response
DB11886,BE0010065,P02652,process,positive regulation of CoA-transferase activity
DB11886,BE0010065,P02652,process,positive regulation of interleukin-8 production
DB11886,BE0010065,P02652,process,positive regulation of phagocytosis
DB11886,BE0010065,P02652,process,protein stabilization
DB11886,BE0010065,P02652,process,response to xenobiotic stimulus
DB11886,BE0010065,P06727,component,collagen-containing extracellular matrix
DB11886,BE0010065,P06727,component,extracellular vesicle
DB11886,BE0010065,P06727,component,low-density lipoprotein particle
DB11886,BE0010065,P06727,component,synapse
DB11886,BE0010065,P06727,function,cholesterol transfer activity
DB11886,BE0010065,P06727,function,identical protein binding
DB11886,BE0010065,P06727,function,phospholipid binding
DB11886,BE0010065,P06727,process,acylglycerol homeostasis
DB11886,BE0010065,P06727,process,lipid catabolic process
DB11886,BE0010065,P06727,process,peripheral nervous system axon regeneration
DB11886,BE0010065,P06727,process,positive regulation of CoA-transferase activity
DB11886,BE0010065,P06727,process,response to triglyceride
DB11886,BE0010065,P04114,component,lipid droplet
DB11886,BE0010065,P04114,function,receptor ligand activity
DB11886,BE0010065,P04114,process,cellular response to lipoprotein particle stimulus
DB11886,BE0010065,P04114,process,establishment of localization in cell
DB11886,BE0010065,P02655,function,molecular function activator activity
DB11886,BE0010065,P02656,component,collagen-containing extracellular matrix
DB11886,BE0010065,P02656,process,G protein-coupled receptor signaling pathway
DB11886,BE0010065,P05090,component,cytoplasm
DB11886,BE0010065,P02649,component,chylomicron remnant
DB11886,BE0010065,P02649,component,clathrin-coated endocytic vesicle membrane
DB11886,BE0010065,P02649,component,collagen-containing extracellular matrix
DB11886,BE0010065,P02649,component,discoidal high-density lipoprotein particle
DB11886,BE0010065,P02649,component,endoplasmic reticulum lumen
DB11886,BE0010065,P02649,component,glutamatergic synapse
DB11886,BE0010065,P02649,component,lipoprotein particle
DB11886,BE0010065,P02649,component,melanosome
DB11886,BE0010065,P02649,component,"multivesicular body, internal vesicle"
DB11886,BE0010065,P02649,component,synaptic cleft
DB11886,BE0010065,P02649,function,amyloid-beta binding
DB11886,BE0010065,P02649,function,cholesterol transfer activity
DB11886,BE0010065,P02649,function,enzyme binding
DB11886,BE0010065,P02649,function,heparan sulfate proteoglycan binding
DB11886,BE0010065,P02649,function,protein dimerization activity
DB11886,BE0010065,P02649,function,protein-containing complex binding
DB11886,BE0010065,P02649,function,receptor ligand activity
DB11886,BE0010065,P02649,function,signaling receptor binding
DB11886,BE0010065,P02649,function,structural molecule activity
DB11886,BE0010065,P02649,process,acylglycerol homeostasis
DB11886,BE0010065,P02649,process,amyloid precursor protein metabolic process
DB11886,BE0010065,P02649,process,cellular response to lipoprotein particle stimulus
DB11886,BE0010065,P02649,process,G protein-coupled receptor signaling pathway
DB11886,BE0010065,P02649,process,gene expression
DB11886,BE0010065,P02649,process,intermediate-density lipoprotein particle clearance
DB11886,BE0010065,P02649,process,intracellular calcium ion homeostasis
DB11886,BE0010065,P02649,process,lipid transport involved in lipid storage
DB11886,BE0010065,P02649,process,locomotory exploration behavior
DB11886,BE0010065,P02649,process,long-term memory
DB11886,BE0010065,P02649,process,melanosome organization
DB11886,BE0010065,P02649,process,negative regulation of amyloid fibril formation
DB11886,BE0010065,P02649,process,negative regulation of amyloid-beta formation
DB11886,BE0010065,P02649,process,negative regulation of canonical Wnt signaling pathway
DB11886,BE0010065,P02649,process,negative regulation of endothelial cell migration
DB11886,BE0010065,P02649,process,negative regulation of gene expression
DB11886,BE0010065,P02649,process,negative regulation of long-term synaptic potentiation
DB11886,BE0010065,P02649,process,negative regulation of neuron projection development
DB11886,BE0010065,P02649,process,negative regulation of protein metabolic process
DB11886,BE0010065,P02649,process,negative regulation of protein secretion
DB11886,BE0010065,P02649,process,negative regulation of smooth muscle cell proliferation
DB11886,BE0010065,P02649,process,negative regulation of triglyceride metabolic process
DB11886,BE0010065,P02649,process,neuron projection development
DB11886,BE0010065,P02649,process,nitric oxide-cGMP-mediated signaling
DB11886,BE0010065,P02649,process,positive regulation of amyloid fibril formation
DB11886,BE0010065,P02649,process,positive regulation of amyloid-beta clearance
DB11886,BE0010065,P02649,process,positive regulation of cholesterol metabolic process
DB11886,BE0010065,P02649,process,positive regulation of CoA-transferase activity
DB11886,BE0010065,P02649,process,positive regulation of DNA-templated transcription
DB11886,BE0010065,P02649,process,positive regulation of endocytosis
DB11886,BE0010065,P02649,process,positive regulation of ERK1 and ERK2 cascade
DB11886,BE0010065,P02649,process,positive regulation of lipid transport across blood-brain barrier
DB11886,BE0010065,P02649,process,positive regulation of lipoprotein transport
DB11886,BE0010065,P02649,process,positive regulation of neuron projection development
DB11886,BE0010065,P02649,process,positive regulation of nitric oxide biosynthetic process
DB11886,BE0010065,P02649,process,regulation of amyloid fibril formation
DB11886,BE0010065,P02649,process,regulation of amyloid precursor protein catabolic process
DB11886,BE0010065,P02649,process,regulation of amyloid-beta clearance
DB11886,BE0010065,P02649,process,regulation of apoptotic process
DB11886,BE0010065,P02649,process,regulation of behavioral fear response
DB11886,BE0010065,P02649,process,regulation of cellular response to very-low-density lipoprotein particle stimulus
DB11886,BE0010065,P02649,process,regulation of cholesterol metabolic process
DB11886,BE0010065,P02649,process,regulation of innate immune response
DB11886,BE0010065,P02649,process,regulation of proteasomal protein catabolic process
DB11886,BE0010065,P02649,process,regulation of protein metabolic process
DB11886,BE0010065,P02649,process,regulation of protein-containing complex assembly
DB11886,BE0010065,P02649,process,response to caloric restriction
DB11886,BE0010065,P02649,process,triglyceride homeostasis
DB11886,BE0010065,P02649,process,triglyceride-rich lipoprotein particle clearance
DB11886,BE0010065,O14791,component,endoplasmic reticulum lumen
DB11886,BE0010065,O14791,component,membrane
DB11886,BE0010065,O14791,process,cytolysis by host of symbiont cells
DB11886,BE0010065,O95445,process,negative regulation of plasma lipoprotein oxidation
DB11886,BE0010065,P08519,component,extracellular space
DB11886,BE0010065,P08519,function,endopeptidase activity
DB11886,BE0010065,P08519,function,signaling receptor binding
DB11886,BE0010065,P08519,process,proteolysis
DB11901,BE0000530,P02768,component,cytoplasm
DB11901,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11901,BE0000530,P02768,component,protein-containing complex
DB11901,BE0000530,P02768,function,enterobactin binding
DB11901,BE0000530,P02768,function,exogenous protein binding
